agreement_type,id,alt_primary,base_primary,alt_names_json,base_names_json,alt_address,base_address,city,state,alt_confidence,base_confidence
primary_agrees_json_differs,08f29b6d76129bb503917134878c42fe,Domino's Pizza,Domino's Pizza,"{""primary"":""Domino's Pizza""}","{""primary"":""Domino's Pizza"",""common"":{},""rules"":[]}",6766 W Glendale Ave,5821 N 67th Ave Ste 110,Glendale,AZ,0.9962614185921548,1.0
primary_agrees_json_differs,08f2a100d2c1e8dd03a76caaa6fa3b94,KFC,KFC,"{""primary"":""KFC""}","{""primary"":""KFC"",""common"":{},""rules"":[]}",2 Penn Plz,1286 Broadway,New York,NY,0.9467515923566879,1.0
primary_agrees_json_differs,08f2a100dd82c68103a075bfbd859171,CubeSmart Self Storage,CubeSmart Self Storage,"{""primary"":""CubeSmart Self Storage""}","{""primary"":""CubeSmart Self Storage"",""common"":{},""rules"":[]}",11-25 Wyckoff Ave,1060 Wyckoff Ave,Ridgewood,NY,0.9962614185921548,1.0
primary_agrees_json_differs,08f2a10725353a42033a6d2ead5859a2,Starbucks,Starbucks,"{""primary"":""Starbucks""}","{""primary"":""Starbucks"",""common"":{},""rules"":[]}",435 W 31st St,401 9th Ave,New York,NY,0.9837452982267598,1.0
primary_agrees_json_differs,08f2a107298e431c0386a137a00c7d6c,Walgreens,Walgreens,"{""primary"":""Walgreens""}","{""primary"":""Walgreens"",""common"":{},""rules"":[]}",120 Court St,44 Court St,Brooklyn,NY,0.9962614185921548,1.0
primary_agrees_json_differs,08f2a10aaba5c06303d8a67958549713,Domino's Pizza,Domino's Pizza,"{""primary"":""Domino's Pizza""}","{""primary"":""Domino's Pizza"",""common"":{},""rules"":[]}",111 W Sunrise Hwy,1708 Sunrise Hwy,Lindenhurst,NY,0.9962614185921548,1.0
primary_agrees_json_differs,08f2a16d922a3a1b03f3a923ef742786,Subway,Subway,"{""primary"":""Subway""}","{""primary"":""Subway"",""common"":{},""rules"":[]}",54 Elm Street,Kingston St.,Delhi,NY,0.77,1.0
primary_agrees_json_differs,08f2a8478c48b8c003709bcceff3bbff,PNC Mortgage,PNC Mortgage,"{""primary"":""PNC Mortgage""}","{""primary"":""PNC Mortgage"",""common"":{},""rules"":[]}",456 Washington Ave,456 Washington Ave,Bridgeville,PA,0.3941504178272981,1.0
primary_agrees_json_differs,08f2a94b5c82d0e903a60abf30eac71f,Mercy Health,Mercy Health,"{""primary"":""Mercy Health""}","{""primary"":""Mercy Health"",""common"":{},""rules"":[]}",218 S Myrtle Ave,218 S Myrtle Ave,Willard,OH,0.77,1.0
primary_agrees_json_differs,08f2a956ac1630aa03e6d4de8f9c3db5,The Home Butler,The Home Butler,"{""primary"":""The Home Butler""}","{""primary"":""The Home Butler"",""common"":{},""rules"":[]}",1605 Shawnee Ave,1605 Shawnee Ave,Columbus,OH,0.23154848046309695,1.0
primary_agrees_json_differs,08f2aa38c18f37ac03f6031db0895b12,Starbucks,Starbucks,"{""primary"":""Starbucks""}","{""primary"":""Starbucks"",""common"":{},""rules"":[]}",30 Hub-Robeson Ctr,PENN STATE,State College,PA,0.9962614185921548,1.0
primary_agrees_json_differs,08f2aa6d81222d5103cc46ea132b83dd,Franklin Insurance Agency,Franklin Insurance Agency,"{""primary"":""Franklin Insurance Agency""}","{""primary"":""Franklin Insurance Agency"",""common"":{},""rules"":[]}",8111 Sheridan Dr,8111 Sheridan Dr,Buffalo,NY,0.9837452982267598,1.0
primary_agrees_json_differs,08f2aa859dba3af003731e8ef72ef347,International Bakery,International Bakery,"{""primary"":""International Bakery""}","{""primary"":""International Bakery"",""common"":{},""rules"":[]}",113 E Diamond Ave,113 E Diamond Ave,Gaithersburg,MD,0.6214335421016005,1.0
primary_agrees_json_differs,08f2aab6e2c4c0e40369f405f316dbdf,Hair Cuttery,Hair Cuttery,"{""primary"":""Hair Cuttery""}","{""primary"":""Hair Cuttery"",""common"":{},""rules"":[]}",5328 Wyndham Forest Dr,11343 Nuckols Rd,Glen Allen,VA,0.9962614185921548,1.0
primary_agrees_json_differs,08f2aad39db6e89303d4639eefa1f7a2,Popeyes Louisiana Kitchen,Popeyes Louisiana Kitchen,"{""primary"":""Popeyes Louisiana Kitchen""}","{""primary"":""Popeyes Louisiana Kitchen"",""common"":{},""rules"":[]}",19040 Coastal Hwy,4493 Coastal Hwy.,Rehoboth Beach,DE,0.9962614185921548,1.0
primary_agrees_json_differs,08f2ad619319c8d203917c31e8d4c6fe,Dollar General,Dollar General,"{""primary"":""Dollar General""}","{""primary"":""Dollar General"",""common"":{},""rules"":[]}",203 N Main St,112 N Main St,Broadway,NC,0.48103896103896104,1.0
primary_agrees_json_differs,08f2baa445ccd942033439b0e4c9936f,Cuir Mont-Royal,Cuir Mont-Royal,"{""primary"":""Cuir Mont-Royal""}","{""primary"":""Cuir Mont-Royal"",""common"":{},""rules"":[]}",1126 Avenue du Mont-Royal E,826-A Mont-Royal Est,Montréal,QC,0.9908651262761956,1.0
primary_agrees_json_differs,08f2c22cd2b09d2c03830794325f0921,Charlie Chaplin Coffee,Charlie Chaplin Coffee,"{""primary"":""Charlie Chaplin Coffee""}","{""primary"":""Charlie Chaplin Coffee"",""common"":{},""rules"":[]}",Terminal Dadaş Caddesi 1,1.Terminal Caddesi,Yakutiye,,0.3941504178272981,1.0
primary_agrees_json_differs,08f2e1b09352eb62034ea96997adb92d,ガスト 札幌手稲店,ガスト 札幌手稲店,"{""primary"":""ガスト 札幌手稲店""}","{""primary"":""ガスト 札幌手稲店"",""common"":{},""rules"":[]}",北海道札幌市手稲区前田４条１１丁目１−３１,手稲区前田4条11丁目1-31,札幌市手稲区,,0.6214335421016005,1.0
primary_agrees_json_differs,08f2e1b56b8c590103028a77f567edd4,大通公園メンタルクリニック,大通公園メンタルクリニック,"{""primary"":""大通公園メンタルクリニック""}","{""primary"":""大通公園メンタルクリニック"",""common"":{},""rules"":[]}",中央区大通西5丁目,中央区大通西5,,,0.9467515923566879,1.0
primary_agrees_json_differs,08f2e29c8c36620003aa01f0f85c372b,かっぱ寿司 いわき鹿島店,かっぱ寿司 いわき鹿島店,"{""primary"":""かっぱ寿司 いわき鹿島店""}","{""primary"":""かっぱ寿司 いわき鹿島店"",""common"":{},""rules"":[]}",福島県いわき市鹿島町久保２丁目１−３,鹿島町久保2-1-3,いわき市,,0.9962614185921548,1.0
primary_agrees_json_differs,08f2e6045d4cad5803116b100d18a53d,とり屋鈴木,とり屋鈴木,"{""primary"":""とり屋鈴木""}","{""primary"":""とり屋鈴木"",""common"":{},""rules"":[]}",愛知県一宮市開明新田郷３２−４,開明字新田郷32-4,一宮市,,0.48103896103896104,1.0
primary_agrees_json_differs,08f2e6054e8001800371b39d2b43ecfb,わらやき屋名古屋,わらやき屋名古屋,"{""primary"":""わらやき屋名古屋""}","{""primary"":""わらやき屋名古屋"",""common"":{},""rules"":[]}",愛知県名古屋市中村区名駅１丁目１−１,中村区名駅1丁目1-1,名古屋市中村区,,0.9837452982267598,1.0
primary_agrees_json_differs,08f2e6104152b2d4036ff2ede18ca76b,やぐら寿し 本店,やぐら寿し 本店,"{""primary"":""やぐら寿し 本店""}","{""primary"":""やぐら寿し 本店"",""common"":{},""rules"":[]}",大阪府大阪市大正区平尾４丁目２１−１８,大正区平尾4丁目21-2,大阪市大正区,,0.9544061302681992,1.0
primary_agrees_json_differs,08f2e610518e82c003d85d6549dfc74b,レアストーンズ,レアストーンズ,"{""primary"":""レアストーンズ""}","{""primary"":""レアストーンズ"",""common"":{},""rules"":[]}",大阪府大阪市西区立売堀１丁目４−９,西区立売堀1丁目4-9,大阪市西区,,0.9544061302681992,1.0
primary_agrees_json_differs,08f2e6127549829b03dc6ac61bfa281c,パパパピッピーズ,パパパピッピーズ,"{""primary"":""パパパピッピーズ""}","{""primary"":""パパパピッピーズ"",""common"":{},""rules"":[]}",須磨区行幸町3-7-24,須磨区行幸町3-7-24,Kobe-shi,28,0.7927927927927928,1.0
primary_agrees_json_differs,08f2e61409ac2cc103f2308e4eed641d,玉の湯,玉の湯,"{""primary"":""玉の湯""}","{""primary"":""玉の湯"",""common"":{},""rules"":[]}",中京区押小路通御幸町西入亀屋町401,中京区亀屋町401,,,0.7927927927927928,1.0
primary_agrees_json_differs,08f2e615ae38402e035e9d40fe922a22,児童発達支援・放課後等デイサービス PRIDEぷらす,児童発達支援・放課後等デイサービス PRIDEぷらす,"{""primary"":""児童発達支援・放課後等デイサービス PRIDEぷらす""}","{""primary"":""児童発達支援・放課後等デイサービス PRIDEぷらす"",""common"":{},""rules"":[]}",安養寺8丁目4-1,安養寺8丁目4-1,栗東市,滋賀県,0.77,1.0
primary_agrees_json_differs,08f2e638f4736c0003576ca335c06937,マキノ病院,マキノ病院,"{""primary"":""マキノ病院""}","{""primary"":""マキノ病院"",""common"":{},""rules"":[]}",滋賀県高島市マキノ町新保１０９７,マキノ町新保1097,高島市,,0.9544061302681992,1.0
primary_agrees_json_differs,08f2e644d0cac26b03e6d1add3a59cb8,オリーブの丘 浜松高林店,オリーブの丘 浜松高林店,"{""primary"":""オリーブの丘 浜松高林店""}","{""primary"":""オリーブの丘 浜松高林店"",""common"":{},""rules"":[]}",中区高林5丁目8-15,中央区高林5-8-15,浜松市,静岡県,0.77,1.0
primary_agrees_json_differs,08f2e644d470871603aabf3e7951fad7,あさか英会話,あさか英会話,"{""primary"":""あさか英会話""}","{""primary"":""あさか英会話"",""common"":{},""rules"":[]}",中区新津町 146-1,中区新津町 146-1 ホームズ朝香,浜松市,静岡県,0.77,1.0
primary_agrees_json_differs,08f2e69935a16700030fd8f2018a4b94,ベル・カントホール,ベル・カントホール,"{""primary"":""ベル・カントホール""}","{""primary"":""ベル・カントホール"",""common"":{},""rules"":[]}",広島県尾道市瀬戸田町瀬戸田５３５−１,瀬戸田町瀬戸田535-1,尾道市,,0.9837452982267598,1.0
primary_agrees_json_differs,08f2e69a294c671b036934ef56cd7425,ウォンツ 立町店,ウォンツ 立町店,"{""primary"":""ウォンツ 立町店""}","{""primary"":""ウォンツ 立町店"",""common"":{},""rules"":[]}",中区立町1-20,中区立町1-20,広島市,広島県,0.77,1.0
primary_agrees_json_differs,08f2e6e080ce50c003e8b295a966034e,豊岡グリーンホテルモーリス,豊岡グリーンホテルモーリス,"{""primary"":""豊岡グリーンホテルモーリス""}","{""primary"":""豊岡グリーンホテルモーリス"",""common"":{},""rules"":[]}",兵庫県豊岡市千代田町６−３２,千代田町6-32,豊岡市,,0.9837452982267598,1.0
primary_agrees_json_differs,08f2e74a846a54c003fe65f737d694ec,はなせん,はなせん,"{""primary"":""はなせん""}","{""primary"":""はなせん"",""common"":{},""rules"":[]}",群馬県前橋市国領町２丁目１０−１５,国領町2丁目10-15,前橋市,,0.9645127118644068,1.0
primary_agrees_json_differs,08f2e74d2b566b8003639aaabeb1bd6b,ほっともっと,ほっともっと,"{""primary"":""ほっともっと""}","{""primary"":""ほっともっと"",""common"":{},""rules"":[]}",壬生町大師町23-7,大師町23-7,,,0.9645127118644068,1.0
primary_agrees_json_differs,08f2e762d2854b14035ad9d73e479d28,宮のもり 木場城公園,宮のもり 木場城公園,"{""primary"":""宮のもり 木場城公園""}","{""primary"":""宮のもり 木場城公園"",""common"":{},""rules"":[]}",西区木場字堤126-6,西区木場字堤126-6,,,0.48103896103896104,1.0
primary_agrees_json_differs,08f2f5a32d36550403a2deeee1bdb2d8,バラ園,バラ園,"{""primary"":""バラ園""}","{""primary"":""バラ園"",""common"":{},""rules"":[]}",東京都千代田区千代田１−１,千代田1-1,千代田区,,0.48103896103896104,1.0
primary_agrees_json_differs,08f2f5a366c00795038b4c0f83352ee4,フォレストテラス明治神宮,フォレストテラス明治神宮,"{""primary"":""フォレストテラス明治神宮""}","{""primary"":""フォレストテラス明治神宮"",""common"":{},""rules"":[]}",東京都渋谷区代々木神園町１−１,代々木神園町1-1,渋谷区,,0.7927927927927928,1.0
primary_agrees_json_differs,08f2f5a37589cc640397796dcada338b,アイシティ 新宿マルイ本館店,アイシティ 新宿マルイ本館店,"{""primary"":""アイシティ 新宿マルイ本館店""}","{""primary"":""アイシティ 新宿マルイ本館店"",""common"":{},""rules"":[]}","新宿3丁目30-13, 新宿マルイ 本館 5F",新宿3丁目30-13 5F,新宿区,東京都,0.77,1.0
primary_agrees_json_differs,08f2f5aac3072d16030252b0011d0a23,品川キャナルビル,品川キャナルビル,"{""primary"":""品川キャナルビル""}","{""primary"":""品川キャナルビル"",""common"":{},""rules"":[]}",港南2-12-33,港南2-12-33,Minato-ku,13,0.48103896103896104,1.0
primary_agrees_json_differs,08f30cb6888a6b8003bbbb28b3707364,マルニ,マルニ,"{""primary"":""マルニ""}","{""primary"":""マルニ"",""common"":{},""rules"":[]}",市若宮町2丁目26-2,若宮町2丁目26-2,,,0.9645127118644068,1.0
primary_agrees_json_differs,08f30d9329ad8900038a0e0e26226ca3,理容スカイ,理容スカイ,"{""primary"":""理容スカイ""}","{""primary"":""理容スカイ"",""common"":{},""rules"":[]}",那珂川町中原2丁目132,那珂川町中原2丁目132 2F,,,0.9467515923566879,1.0
primary_agrees_json_differs,08f39203a98315b203744ca4d04e5df1,McDonald's,McDonald's,"{""primary"":""McDonald's""}","{""primary"":""McDonald's"",""common"":{},""rules"":[]}","Rúa Dos Lares Viales, s/n",R. do Fonsillón,Ourense,Orense,0.77,1.0
primary_agrees_json_differs,08f392a84676c3560380168c72f33b46,Juguetes Tadeo,Juguetes Tadeo,"{""primary"":""Juguetes Tadeo""}","{""primary"":""Juguetes Tadeo"",""common"":{},""rules"":[]}","Plaza Mayor, 5",,Medina del Campo,,0.9097222222222222,1.0
primary_agrees_json_differs,08f39601a8c728f403dfddb10196c679,Intérieur Métal,Intérieur Métal,"{""primary"":""Intérieur Métal""}","{""primary"":""Intérieur Métal"",""common"":{},""rules"":[]}",44 Rue des Champs Élysées,44 Rue des Champs Elysées,Toulouse,,0.9544061302681992,1.0
primary_agrees_json_differs,08f39649269994f403818c4353736049,Clinique de la Chaussure,Clinique de la Chaussure,"{""primary"":""Clinique de la Chaussure""}","{""primary"":""Clinique de la Chaussure"",""common"":{},""rules"":[]}",6B Rue Saint-Georges,6 Bis rue Saint-Georges,Mussidan,,0.9837452982267598,1.0
primary_agrees_json_differs,08f3969a162cb85603a3e5939ffafa20,Gazon 2000,Gazon 2000,"{""primary"":""Gazon 2000""}","{""primary"":""Gazon 2000"",""common"":{},""rules"":[]}",1470 Allée René Cassin,1470 allée Rene Cassin,Villeneuve-Loubet,,0.28671328671328666,1.0
primary_agrees_json_differs,08f3cc5a1476a45403ed1a0c115b1102,Axis Bank ATM,Axis Bank ATM,"{""primary"":""Axis Bank ATM""}","{""primary"":""Axis Bank ATM"",""common"":{},""rules"":[]}","Hotel Gitanjali Complex, Club Rd",Hotel Gitanjali Complex,,,0.9918379237288135,1.0
primary_agrees_json_differs,08f3cf289319db8203da952b074967d0,HDFC Bank ATM,HDFC Bank ATM,"{""primary"":""HDFC Bank ATM""}","{""primary"":""HDFC Bank ATM"",""common"":{},""rules"":[]}","No 3AC/232, Akashdeep Apartment, Prafulla Kanan","No 3AC/232, Akashdeep Apartment",Kolkata,West Bengal,0.77,1.0
primary_agrees_json_differs,08f3d8dcd512e31203442261919ab815,Axis Bank ATM,Axis Bank ATM,"{""primary"":""Axis Bank ATM""}","{""primary"":""Axis Bank ATM"",""common"":{},""rules"":[]}","31/93, Ground, 1st & 2nd Floor, MG Marg","31/93, Ground, 1st &  2nd Floor",Lucknow,Uttar Pradesh,0.77,1.0
primary_agrees_json_differs,08f3da10628053a503248b8a352da438,Pizza Hut,Pizza Hut,"{""primary"":""Pizza Hut""}","{""primary"":""Pizza Hut"",""common"":{},""rules"":[]}","B 408, 3rd Floor, Dlf Mall Of India","FC6, 4th Floor, DLF Mall of India,Plot No M3",,,0.9962614185921548,1.0
primary_agrees_json_differs,08f3da115eb8818403b3df5f75387e60,HDFC Bank ATM,HDFC Bank ATM,"{""primary"":""HDFC Bank ATM""}","{""primary"":""HDFC Bank ATM"",""common"":{},""rules"":[]}","No B36, Lajpat Nagar 2","B â€“ 36, Lajpat Nagar Ii",New Delhi,Delhi,0.77,1.0
primary_agrees_json_differs,08f3f6155adb4800030ff0e1a6f584ea,McDonald's,McDonald's,"{""primary"":""McDonald's""}","{""primary"":""McDonald's"",""common"":{},""rules"":[]}","Teraspark Avm Dr, 55. Sokak 12",Teras Park,Merkezefendi,,0.282258064516129,1.0
primary_agrees_json_differs,08f3f62b94005b0203c0fd06440ecc62,Diş Hekimi Gülden Ege,Diş Hekimi Gülden Ege,"{""primary"":""Diş Hekimi Gülden Ege""}","{""primary"":""Diş Hekimi Gülden Ege"",""common"":{},""rules"":[]}",,,,,0.48103896103896104,1.0
primary_agrees_json_differs,08f416968c9186c103e61588314f8f3d,K.C. สุกี้,K.C. สุกี้,"{""primary"":""K.C. สุกี้""}","{""primary"":""K.C. สุกี้"",""common"":{},""rules"":[]}",,,,,0.48103896103896104,1.0
primary_agrees_json_differs,08f424927109622803649838ac7eb6a2,YES Bank ATM,YES Bank ATM,"{""primary"":""YES Bank ATM""}","{""primary"":""YES Bank ATM"",""common"":{},""rules"":[]}","B24/130/1, Samrala Road, Dharampura","B24/130/1, Samrala Road",Ludhiana,Punjab,0.77,1.0
primary_agrees_json_differs,08f42c276614bad9031064c036045443,HDFC Bank ATM,HDFC Bank ATM,"{""primary"":""HDFC Bank ATM""}","{""primary"":""HDFC Bank ATM"",""common"":{},""rules"":[]}","Jetpur Road, Gidc",Jetpur Road,Junagadh,Gujarat,0.77,1.0
primary_agrees_json_differs,08f42ceb512c100003192d96f3b0ae69,KFC,KFC,"{""primary"":""KFC""}","{""primary"":""KFC"",""common"":{},""rules"":[]}","Arya Bungalows, 13",Prahaladnagar,Ahmedabad,GJ,0.9837452982267598,1.0
primary_agrees_json_differs,08f438c2a4b2834003ef6d541c6af5db,KFC,KFC,"{""primary"":""KFC""}","{""primary"":""KFC"",""common"":{},""rules"":[]}","Plaza Mall, Madinat Al Sultan Qaboos",Al Madina Plaza,Muscat,,0.7927927927927928,1.0
primary_agrees_json_differs,08f441a113b6e72b037c592992e25855,Starbucks,Starbucks,"{""primary"":""Starbucks""}","{""primary"":""Starbucks"",""common"":{},""rules"":[]}",4202 E Fowler Ave,USF Library,Tampa,FL,0.9962614185921548,1.0
primary_agrees_json_differs,08f441a8cc7a954c03b8294d00fa9584,U-Haul Neighborhood Dealer,U-Haul Neighborhood Dealer,"{""primary"":""U-Haul Neighborhood Dealer""}","{""primary"":""U-Haul Neighborhood Dealer"",""common"":{},""rules"":[]}",406 Race Track Rd N,406 Race Track Rd N,Oldsmar,FL,0.77,1.0
primary_agrees_json_differs,08f4446683d42d710322dff3bebb785b,The Park - Executive Office Suites,The Park - Executive Office Suites,"{""primary"":""The Park - Executive Office Suites""}","{""primary"":""The Park - Executive Office Suites"",""common"":{},""rules"":[]}",106 Park Pl Ste 204,106 Park Pl Ste 204,Covington,LA,0.9129297146833681,1.0
primary_agrees_json_differs,08f444c326cc569403f1cd91a79e2a49,"Kevin Murphy, MD","Kevin Murphy, MD","{""primary"":""Kevin Murphy, MD""}","{""primary"":""Kevin Murphy, MD"",""common"":{},""rules"":[]}",9220 Ellerbe Rd Ste 700,9091 Ellerbe Rd Ste 200,Shreveport,LA,0.77,1.0
primary_agrees_json_differs,08f446ca1d028ae803f05a7a411e1cb6,Budget Restaurant Supply,Budget Restaurant Supply,"{""primary"":""Budget Restaurant Supply""}","{""primary"":""Budget Restaurant Supply"",""common"":{},""rules"":[]}",8800 W Sam Houston Pkwy S,8800 W Sam Houston Pkwy S,Houston,TX,0.9837452982267598,1.0
primary_agrees_json_differs,08f44a132509095503d60cc369e28730,Supercuts,Supercuts,"{""primary"":""Supercuts""}","{""primary"":""Supercuts"",""common"":{},""rules"":[]}",4573 Weston Rd,1366 Weston Rd,Weston,FL,0.77,1.0
primary_agrees_json_differs,08f44a908841cd9003dd047b9521fe51,Barnes & Noble,Barnes & Noble,"{""primary"":""Barnes & Noble""}","{""primary"":""Barnes & Noble"",""common"":{},""rules"":[]}",331 N Alafaya Trl,481 N Alafaya Trl,Orlando,FL,0.7927927927927928,1.0
primary_agrees_json_differs,08f44ab86941b2c003a278334d573e41,Starbucks,Starbucks,"{""primary"":""Starbucks""}","{""primary"":""Starbucks"",""common"":{},""rules"":[]}","SR 405, Mailcode DNPS",Kennedy Space Center,Merritt Island,FL,0.9837452982267598,1.0
primary_agrees_json_differs,08f44ae8010ea034037504a8a664bb97,Lake Worth Art League,Lake Worth Art League,"{""primary"":""Lake Worth Art League""}","{""primary"":""Lake Worth Art League"",""common"":{},""rules"":[]}",604 Lucerne Ave,416 Lake Ave,Lake Worth Beach,FL,0.9146576663452266,1.0
primary_agrees_json_differs,08f44ae90692308e03f1331d2cca4a44,Purple Lotus Kava Bar,Purple Lotus Kava Bar,"{""primary"":""Purple Lotus Kava Bar""}","{""primary"":""Purple Lotus Kava Bar"",""common"":{},""rules"":[]}",3001 S Federal Hwy,3001 S Federal Hwy,Delray Beach,FL,0.9645127118644068,1.0
primary_agrees_json_differs,08f44ae91d8a635903d8ebe90e943b3f,Byte Federal Bitcoin ATM (Delray Beach),Byte Federal Bitcoin ATM (Delray Beach),"{""primary"":""Byte Federal Bitcoin ATM (Delray Beach)""}","{""primary"":""Byte Federal Bitcoin ATM (Delray Beach)"",""common"":{},""rules"":[]}",2200 Seacrest Boulevard,2200 Seacrest Blvd,Delray Beach,FL,0.77,1.0
primary_agrees_json_differs,08f44c86a28c099b03d096082cdc5ced,Jackson Hewitt Tax Service,Jackson Hewitt Tax Service,"{""primary"":""Jackson Hewitt Tax Service""}","{""primary"":""Jackson Hewitt Tax Service"",""common"":{},""rules"":[]}",117 W Broadway St,104 E Broadway St,Lenoir City,TN,0.9837452982267598,1.0
primary_agrees_json_differs,08f44cb2e168853003a726619e5e0255,Coinsource Bitcoin ATM,Coinsource Bitcoin ATM,"{""primary"":""Coinsource Bitcoin ATM""}","{""primary"":""Coinsource Bitcoin ATM"",""common"":{},""rules"":[]}",7789 Us-27,7789 S Highway 27,burnside,KY,0.77,1.0
primary_agrees_json_differs,08f44daa186492700369b30881806ea8,Dover Power,Dover Power,"{""primary"":""Dover Power""}","{""primary"":""Dover Power"",""common"":{},""rules"":[]}",920 Old Charlotte Rd SW,920 Old Charlotte Rd,Concord,NC,0.6214335421016005,1.0
primary_agrees_json_differs,08f44dd545c0313303fc66e60e99f054,Renee Mason,Renee Mason,"{""primary"":""Renee Mason""}","{""primary"":""Renee Mason"",""common"":{},""rules"":[]}",2420 Laurens Rd,2420 Laurens Rd,Greenville,SC,0.77,1.0
primary_agrees_json_differs,08f44dd8e652936d0378c2c5dcf19ca8,First National Bank ATM,First National Bank ATM,"{""primary"":""First National Bank ATM""}","{""primary"":""First National Bank ATM"",""common"":{},""rules"":[]}",527 Fort Hill St,527 Fort Hill,Clemson,SC,0.77,1.0
primary_agrees_json_differs,08f44e8370919a52039878b85f41c031,Vulcan Solar Power,Vulcan Solar Power,"{""primary"":""Vulcan Solar Power""}","{""primary"":""Vulcan Solar Power"",""common"":{},""rules"":[]}",3433 Lorna Ln,3433 Lorna Ln,Hoover,AL,0.8682352941176471,1.0
primary_agrees_json_differs,08f44ebd8c540c0a03979bb742c26a80,Just 1 More,Just 1 More,"{""primary"":""Just 1 More""}","{""primary"":""Just 1 More"",""common"":{},""rules"":[]}",295 W Lenlock Ln,295 Lenlock Ln,Anniston,AL,0.9837452982267598,1.0
primary_agrees_json_differs,08f464958698c96b0343cd929747dd7b,Subway,Subway,"{""primary"":""Subway""}","{""primary"":""Subway"",""common"":{},""rules"":[]}",46-056 Kamehameha Hwy,46-128 Haiku Rd,Kaneohe,HI,0.9962614185921548,1.0
primary_agrees_json_differs,08f4880d8172067603fa7c012014e336,Hotel Fiesta,Hotel Fiesta,"{""primary"":""Hotel Fiesta""}","{""primary"":""Hotel Fiesta"",""common"":{},""rules"":[]}",Calle Melchor Ocampo 559,Pino Suárez 2809,Nuevo Laredo,,0.9544061302681992,1.0
primary_agrees_json_differs,08f48932e69a12dd03d5671400e23b78,AT&T Store,AT&T Store,"{""primary"":""AT&T Store""}","{""primary"":""AT&T Store"",""common"":{},""rules"":[]}",104 Shult Dr Ste A,104 Shult Dr Ste A,Columbus,TX,0.77,1.0
primary_agrees_json_differs,08f489c0023980760336670786015d89,Starbucks,Starbucks,"{""primary"":""Starbucks""}","{""primary"":""Starbucks"",""common"":{},""rules"":[]}",12711 Blanco Rd,,San Antonio,TX,0.9962614185921548,1.0
primary_agrees_json_differs,08f489c0b06295730375f2ea0ebd5aed,USAA ATM,USAA ATM,"{""primary"":""USAA ATM""}","{""primary"":""USAA ATM"",""common"":{},""rules"":[]}",2921 Pat Booker Rd,Pat Booker,Universal City,TX,0.77,1.0
primary_agrees_json_differs,08f48a2053774cc0037114317057dc20,Centro Social Señorial,Centro Social Señorial,"{""primary"":""Centro Social Señorial""}","{""primary"":""Centro Social Señorial"",""common"":{},""rules"":[]}",Calle Jerónimo Treviño 205,Porfirio Díaz 211 s/n,San Nicolás de los Garza,,0.9908651262761956,1.0
primary_agrees_json_differs,08f48de446889ba20352fc8e066cc3c1,Days Inn & Suites Santa Rosa,Days Inn & Suites Santa Rosa,"{""primary"":""Days Inn & Suites Santa Rosa""}","{""primary"":""Days Inn & Suites Santa Rosa"",""common"":{},""rules"":[]}",2255 Historic Route 66,2475 Historic Route 66,Santa Rosa,NM,0.9523423423423424,1.0
primary_agrees_json_differs,08f499585c4ce41503cf805cb76dc7a9,Domino's Pizza,Domino's Pizza,"{""primary"":""Domino's Pizza""}","{""primary"":""Domino's Pizza"",""common"":{},""rules"":[]}",Avenida Santa Ana 218,Av. Ejido de San Francisco Culhuacan 250,Coyoacán,CMX,0.9544061302681992,1.0
primary_agrees_json_differs,08f499585ec4bb6c036a891e6d2ef613,Consultorio Dental,Consultorio Dental,"{""primary"":""Consultorio Dental""}","{""primary"":""Consultorio Dental"",""common"":{},""rules"":[]}",Carlota Armero 410,Apaches 430,Coyoacán,CMX,0.9146576663452266,1.0
primary_agrees_json_differs,08f49958724f258003b081e5b898145c,Jardín privado,Jardín privado,"{""primary"":""Jardín privado""}","{""primary"":""Jardín privado"",""common"":{},""rules"":[]}",,,,,0.9253962118283726,1.0
primary_agrees_json_differs,08f49b540d419ac003dac0524e1ed57e,McDonald's,McDonald's,"{""primary"":""McDonald's""}","{""primary"":""McDonald's"",""common"":{},""rules"":[]}",Blvd. Vicente Guerrero Esq. Calle Juan Alvarez,Blvd. Vicente Guerrrero No. 1005  Local 4-5-6 Col. Renacimiento Sector II,Acapulco,,0.9645127118644068,1.0
primary_agrees_json_differs,08f4a26a284188a4037757dea97849b6,福地ダム上流洪水吐き,福地ダム上流洪水吐き,"{""primary"":""福地ダム上流洪水吐き""}","{""primary"":""福地ダム上流洪水吐き"",""common"":{},""rules"":[]}",宮城,宮城,,,0.48103896103896104,1.0
primary_agrees_json_differs,08f4b60c0a9704c003976d9e50759cd3,帰巖会みえ病院,帰巖会みえ病院,"{""primary"":""帰巖会みえ病院""}","{""primary"":""帰巖会みえ病院"",""common"":{},""rules"":[]}",大分県豊後大野市三重町赤嶺１２５０−１,三重町赤嶺1250番地1,豊後大野市,,0.9837452982267598,1.0
primary_agrees_json_differs,08f4b756053b1d00038b6c87365b487b,いとう電気,いとう電気,"{""primary"":""いとう電気""}","{""primary"":""いとう電気"",""common"":{},""rules"":[]}",鹿児島県鹿児島市下荒田４丁目２１−２５,下荒田4丁目21-25 1F,鹿児島市,,0.9467515923566879,1.0
